x2_1,x2_2
200.658287286758,-76
200.808273792267,-76
200.963922262192,-76
201.118788003922,-76
201.270480871201,-76
201.421643257141,-82
201.528469800949,-82
201.682978868484,-82
201.83694434166,-82
202.013839960098,-82
202.143731355667,-82
202.301014900208,-82
202.48330283165,-82
202.608015298843,-82
202.810271501541,-82
202.91693353653,-82
203.067798376083,-82
203.243633508682,-82
203.377230405807,-82
203.558617591858,-82
203.722949266434,-81
203.827832937241,-82
203.96381521225,-82
204.099181413651,-82
204.255350112915,-82
204.407456636429,-82
204.561636209488,-82
204.71569442749,-82
204.870538473129,-82
205.041166782379,-82
205.180592775345,-82
205.333505630493,-82
205.488023757935,-82
205.64074420929,-82
205.796787500381,-82
205.950623035431,-82
206.103546380997,-82
206.259051084518,-75
206.414575815201,-75
206.56832242012,-75
206.724793434143,-75
206.878877401352,-75
207.033308982849,-75
207.188543319702,-75
207.343662261963,-75
207.500663280487,-75
207.655534744263,-75
207.807133436203,-75
207.9662129879,-75
208.119900465012,-75
208.304936885834,-75
208.423759222031,-75
208.584615468979,-75
208.681648492813,-81
208.836569070816,-82
208.993580102921,-82
209.145733833313,-82
209.297338008881,-82
209.453008413315,-82
209.670179128647,-82
209.765465497971,-82
209.914515018463,-82
210.037566900253,-83
210.175724506378,-83
210.324436187744,-83
210.480521202087,-83
210.634868860245,-83
210.811944246292,-83
210.957506418228,-83
211.097835063934,-83
211.23676276207,-75
211.352771997452,-75
211.524187088013,-75
211.663370847702,-75
211.815719127655,-75
211.970858573914,-75
212.175907850266,-75
212.281536817551,-75
212.44374704361,-75
212.537431240082,-75
212.696803569794,-75
212.863678693771,-75
213.002205848694,-75
213.153937101364,-75
213.318655490875,-75
213.461414575577,-75
213.616638660431,-75
213.745366334915,-83
213.871404409409,-83
214.026239871979,-83
214.231829166412,-83
214.390946626663,-83
214.54424238205,-83
214.692937135696,-83
214.850474357605,-83
214.952778816223,-82
215.107720851898,-82
215.294475793839,-82
215.416987419128,-82
215.570447921753,-82
215.737991333008,-82
215.880029439926,-82
216.041858196259,-82
216.135661125183,-86
216.310331106186,-86
216.496555328369,-86
216.61687874794,-86
216.802051305771,-86
216.935263395309,-86
217.060311317444,-86
217.216424226761,-86
217.370144128799,-86
217.524175167084,-86
217.679256677628,-86
217.83470749855,-86
217.989547014236,-86
218.143218278885,-86
218.295966625214,-86
218.45071721077,-86
218.553099632263,-99
218.659880876541,-78
218.806546926498,-78
218.964488506317,-78
219.128327131271,-78
219.32085609436,-78
219.477406978607,-78
219.628059864044,-78
219.786235809326,-78
219.88685631752,-82
220.042067050934,-82
220.195227384567,-82
220.348161697388,-82
220.517334699631,-82
220.65922164917,-82
220.812424898148,-82
221.00448513031,-82
221.072799682617,-82
221.222625494003,-82
221.379852294922,-82
221.532118320465,-82
221.687591075897,-82
221.841143608093,-82
222.048057317734,-82
222.198892831802,-82
222.301937580109,-82
222.455319643021,-82
222.608346939087,-82
222.764394044876,-82
222.91891336441,-82
223.073246240616,-82
223.223015546799,-82
223.378823518753,-82
223.494800806046,-87
223.634773492813,-87
223.793832063675,-87
223.944226264954,-87
224.153361558914,-87
224.273663282394,-87
224.492985963821,-87
224.559590101242,-87
224.80135679245,-79
224.817724466324,-79
225.055344581604,-79
225.12811088562,-79
225.298882722855,-79
225.600424289703,-79
225.602512598038,-79
225.741381406784,-79
225.913623094559,-79
226.108489274979,-79
226.203991413116,-79
226.362318515778,-79
226.526972055435,-79
226.696769952774,-79
227.114508867264,-92
227.576017141342,-92
227.576174974442,-92
227.576998472214,-92
227.577061414719,-92
227.763270378113,-92
227.802534103394,-92
227.96119427681,-92
228.156609773636,-92
228.311058282852,-94
228.368369102478,-94
228.595153808594,-94
228.740256309509,-94
228.832295179367,-94
228.985466241837,-94
229.144123315811,-94
229.44504904747,-94
229.447924137115,-94
229.60262131691,-94
229.705824613571,-86
229.861932039261,-86
230.014899492264,-86
230.167598724365,-86
230.403510570526,-86
230.476692676544,-86
230.630563259125,-86
230.798077106476,-86
230.891931295395,-82
231.04283452034,-82
231.195848703384,-82
231.352293252945,-82
231.505668878555,-82
231.701382875443,-82
231.81697845459,-82
231.970916748047,-82
232.10148525238,-82
232.317947387695,-82
232.381164312363,-82
232.638543844223,-82
232.718055725098,-82
232.957813501358,-82
232.997793912888,-82
233.151288986206,-82
233.315448522568,-82
233.408617258072,-82
233.600333929062,-82
233.715738534927,-82
233.919286966324,-82
234.025263309479,-82
234.190484523773,-82
234.334699392319,-82
234.505030155182,-82
234.590995550156,-81
234.766137123108,-81
234.916473388672,-81
235.079877138138,-81
235.207861661911,-81
235.392275571823,-81
235.52460193634,-81
235.705666780472,-81
235.775404214859,-82
236.014571905136,-82
236.082808494568,-82
236.326226234436,-82
236.389506578445,-82
236.638207674026,-82
236.699518442154,-82
236.950156211853,-82
237.065667629242,-82
237.264761686325,-82
237.367205858231,-82
237.576553821564,-82
237.6774122715,-82
237.886138439178,-93
237.931811332703,-93
238.198716402054,-93
238.241233587265,-93
238.34312081337,-81
238.512268066406,-81
238.652359247208,-81
238.825519323349,-81
238.963258504868,-81
239.136378526688,-81
239.267934083939,-81
239.463149547577,-81
239.525121212006,-82
239.757996797562,-82
239.834676980972,-82
240.071764469147,-82
240.142819881439,-82
240.381937980652,-82
240.45073056221,-82
240.694119691849,-82
240.760289430618,-82
241.006079435349,-82
241.065575361252,-82
241.318763494492,-82
241.375556230545,-82
241.630276918411,-82
241.682817935944,-82
241.810858249664,-82
241.908274650574,-82
242.041913509369,-82
242.24655008316,-82
242.402616262436,-82
242.605719327927,-82
242.711982488632,-82
242.867700815201,-82
243.02411699295,-82
243.122159481049,-82
243.278854131699,-82
243.431790828705,-82
243.585359573364,-82
243.744059324265,-82
243.895072698593,-82
244.051229953766,-82
244.201297998428,-82
244.337803602219,-86
244.460619449615,-86
244.612942695618,-86
244.768254995346,-86
244.921197414398,-86
245.077566862106,-86
245.229911565781,-86
245.38639998436,-86
245.53958272934,-86
245.64217209816,-89
245.798859834671,-89
245.974054813385,-89
246.105079174042,-89
246.297759532928,-89
246.451781272888,-89
246.56836271286,-89
246.723688364029,-89
246.874333620071,-89
247.032178640366,-89
247.184964179993,-89
247.341208696365,-89
247.545621395111,-89
247.700483560562,-89
247.859394788742,-89
247.960734128952,-87
248.065926790237,-87
248.21374797821,-87
248.410696744919,-87
248.547623157501,-87
248.691041231155,-87
248.83627820015,-87
248.988011837006,-87
249.142914056778,-87
249.300211191177,-87
249.453363418579,-87
249.607505083084,-87
249.761996030807,-87
249.972526311874,-87
250.119746685028,-87
250.273012638092,-87
250.428796768188,-87
250.531138420105,-79
250.631592750549,-82
250.79793047905,-82
250.94134926796,-82
251.095105648041,-82
251.249927520752,-82
251.408909797668,-82
251.55831861496,-82
251.712378263474,-82
251.895161151886,-82
252.023386716843,-82
252.173727750778,-82
252.328118562698,-82
252.529443025589,-82
252.667986631393,-82
252.79958319664,-82
252.943456411362,-82
253.099316596985,-82
253.251292228699,-82
253.405843019485,-82
253.558404922485,-82
253.715435743332,-82
253.866951942444,-82
254.020800352097,-82
254.125724315643,-85
254.228098869324,-81
254.380705833435,-81
254.534317970276,-81
254.687246799469,-81
254.882840156555,-81
254.995102405548,-81
255.149713277817,-81
255.307445764542,-81
255.4031457901,-80
255.559149265289,-80
255.748851776123,-80
255.866692066193,-80
256.022001743317,-80
256.17601442337,-80
256.329044818878,-80
256.487804174423,-80
256.586984395981,-84
256.741081237793,-84
256.893333911896,-84
257.050770282745,-84
257.214848279953,-84
257.357661724091,-84
257.616307973862,-84
257.77011013031,-84
257.921945571899,-84
258.081683635712,-84
258.231317996979,-84
258.387353420258,-84
258.541721820831,-84
258.696571588516,-84
258.848181962967,-84
258.949118375778,-81
259.053753137589,-81
259.209011554718,-81
259.402636051178,-81
259.526901245117,-81
259.673259735107,-81
259.828621149063,-81
259.986937999725,-81
260.139718055725,-81
260.24024772644,-80
260.427759885788,-80
260.5513484478,-80
260.702669382095,-80
260.857051372528,-80
261.013414144516,-80
261.193143129349,-80
261.347148656845,-80
261.437195777893,-77
261.586096525192,-77
261.735590934753,-77
261.887557268143,-77
262.04175567627,-77
262.199533224106,-77
262.347447633743,-77
262.504844427109,-77
262.657855510712,-77
262.814633369446,-77
262.970479249954,-77
263.125301122665,-77
263.277951002121,-77
263.432642459869,-77
263.59882068634,-77
263.739863634109,-77
263.865037918091,-77
263.973377227783,-90
264.101248502731,-90
264.254040718079,-90
264.410191774368,-90
264.600362300873,-90
264.714541435242,-90
264.868111371994,-90
265.023907184601,-90
265.175785303116,-79
265.332677841187,-79
265.484869003296,-79
265.64147567749,-79
265.797371864319,-79
265.973210573196,-79
266.104599714279,-79
266.257543325424,-79
266.397706031799,-79
266.51404094696,-79
266.668699741364,-79
266.8669526577,-79
266.978447198868,-79
267.132417678833,-79
267.295624732971,-79
267.438150405884,-79
267.598344087601,-79
267.749408245087,-79
267.953008890152,-79
268.14005279541,-79
268.262397289276,-79
268.416015863419,-79
268.570337533951,-79
268.727830410004,-76
268.798736333847,-77
268.929799318314,-77
269.083855628967,-77
269.248951911926,-77
269.433969497681,-77
269.551189422607,-77
269.703950643539,-77
269.858915805817,-77
270.006113290787,-80
270.116674661636,-80
270.269496679306,-80
270.424827575684,-80
270.580962181091,-80
270.734998226166,-80
270.921322822571,-80
271.049245357513,-80
271.215462684631,-80
271.300663948059,-79
271.459628582001,-79
271.610808372498,-79
271.762275695801,-79
271.966179847717,-79
272.112431287766,-79
272.298033237457,-79
272.378357410431,-79
272.661096334457,-79
272.744765043259,-79
273.070187091827,-79
273.072236061096,-79
273.201556921005,-79
273.402350664139,-79
273.507812738419,-79
273.728056907654,-79
273.818608045578,-79
274.178129196167,-79
274.178277730942,-79
274.280881881714,-79
274.505129814148,-79
274.59232878685,-79
274.950002908707,-79
274.953412055969,-79
275.008236169815,-79
275.277886152267,-79
275.310099840164,-79
275.464875459671,-79
275.655009746552,-79
275.777723550797,-79
275.980534553528,-79
276.210074663162,-80
276.255459785461,-80
276.389358758926,-80
276.580054044724,-80
276.699422836304,-80
276.902637004852,-80
277.005373239517,-80
277.226588964462,-80
277.314360380173,-80
277.670818328857,-75
277.675583600998,-75
277.765558004379,-75
277.994333982468,-75
278.033380270004,-75
278.441644906998,-75
278.444161891937,-75
278.49723482132,-75
278.767820119858,-75
278.806977510452,-75
278.959620952606,-75
279.111602306366,-75
279.26634311676,-75
279.421948194504,-75
279.611374378204,-75
279.736443281174,-75
279.835557937622,-75
279.935767650604,-75
280.088502883911,-75
280.241594552994,-75
280.394371509552,-75
280.551290035248,-75
280.724459171295,-75
280.857112169266,-75
281.013748407364,-75
281.117904186249,-81
281.269091129303,-81
281.422685623169,-81
281.580003023148,-81
281.735607624054,-81
281.885432481766,-81
282.042571306229,-81
282.20499753952,-81
282.297285318375,-74
282.464418888092,-74
282.608380794525,-74
282.763214111328,-74
282.961240053177,-74
283.070737600327,-74
283.226722240448,-74
283.432441949844,-74
283.540289878845,-81
283.692312002182,-81
283.841856241226,-81
283.992741823196,-81
284.152551174164,-81
284.302052021027,-81
284.456394433975,-81
284.60976934433,-81
284.712476015091,-81
284.876129150391,-81
285.020268917084,-81
285.182755947113,-81
285.33963561058,-81
285.48212146759,-81
285.635439157486,-81
285.798056602478,-81
286.000902175903,-81
286.098249435425,-74
286.281124353409,-74
286.711569786072,-74
286.711666107178,-74
286.750107765198,-74
286.87303686142,-74
287.024703979492,-74
287.181457042694,-74
287.333668470383,-74
287.490568161011,-74
287.64231467247,-74
287.816359758377,-74
287.951232194901,-74
288.105112314224,-74
288.258991479874,-74
288.416498422623,-74
288.51837849617,-82
288.669086456299,-82
288.822614192963,-82
288.977293491364,-82
289.13213634491,-82
289.284749031067,-82
289.439371824265,-82
289.596552848816,-82
289.748045682907,-82
289.902579784393,-82
290.058939695358,-82
290.264859676361,-82
290.366038322449,-82
290.51880645752,-82
290.673743724823,-82
290.777459383011,-74
290.877288579941,-81
291.031817436218,-81
291.18590593338,-81
291.366278409958,-81
291.496023654938,-81
291.650941610336,-81
291.806708812714,-81
291.968571186066,-81
292.061866521835,-81
292.217446088791,-81
292.36944770813,-81
292.52203130722,-81
292.675530195236,-81
292.83224773407,-81
292.985509634018,-81
293.139359474182,-81
293.242793083191,-75
293.395305395126,-75
293.551124334335,-75
293.704363107681,-75
293.910244941711,-75
294.063786029816,-75
294.220983505249,-75
294.395233392715,-75
294.514641046524,-79
294.630845308304,-79
294.786252260208,-79
294.939004421234,-79
295.092868566513,-79
295.247047662735,-79
295.400752305984,-79
295.558789491653,-79
295.67292714119,-74
295.808879613876,-74
295.968598842621,-74
296.119842529297,-74
296.278363704681,-74
296.429166555405,-74
296.584019899368,-74
296.739647626877,-74
296.894347906113,-74
297.046809196472,-74
297.150386571884,-73
297.304754972458,-73
297.459984540939,-73
297.639168024063,-73
297.770340919495,-73
297.923031806946,-73
298.11402630806,-73
298.237081050873,-73
298.334938764572,-77
298.528458595276,-77
298.64502954483,-77
298.863019943237,-77
299.008746862411,-77
299.18784403801,-77
299.313217639923,-77
299.464680433273,-77
299.566876888275,-76
299.732736110687,-76
299.879128932953,-76
300.029005050659,-76
300.219604492188,-76
300.335105895996,-76
300.489805698395,-76
300.644598484039,-76
300.796857595444,-76
300.951367378235,-76
301.103963136673,-76
301.259424686432,-76
301.415946722031,-76
301.56680226326,-76
301.737142086029,-76
301.826974630356,-73
301.93363904953,-73
302.080218553543,-73
302.236621856689,-73
302.390094518661,-73
302.544575691223,-73
302.699821233749,-73
302.856162071228,-73
303.006688833237,-73
303.108657360077,-77
303.268224954605,-77
303.444276571274,-77
303.596327543259,-77
303.765652418137,-77
303.934790849686,-77
304.086022615433,-77
304.244139194489,-77
304.395328044891,-77
304.550311565399,-77
304.70499420166,-77
304.860170602798,-77
305.012631654739,-77
305.169734477997,-77
305.324683427811,-77
305.499232292175,-73
305.535149335861,-73
305.696735620499,-73
305.839351892471,-73
306.015331268311,-73
306.148195028305,-73
306.300271034241,-73
306.455263614655,-73
306.607093811035,-73
306.720587253571,-78
306.86888718605,-78
307.01855802536,-78
307.173841714859,-78
307.360862970352,-78
307.481178283691,-78
307.635848283768,-78
307.790283918381,-78
307.943105220795,-78
308.096235275269,-78
308.249992370605,-78
308.406015872955,-78
308.559037446976,-78
308.712757349014,-78
308.909371137619,-78
309.021696090698,-78
309.172744512558,-79
309.278901576996,-79
309.384153366089,-72
309.535740375519,-72
309.690633535385,-72
309.844714403152,-72
310.001770734787,-72
310.153061389923,-72
310.305697917938,-72
310.460146188736,-72
310.564715623856,-80
310.717604160309,-80
310.868533372879,-80
311.060005187988,-80
311.187796592712,-80
311.333152532578,-80
311.488859891891,-80
311.644291162491,-80
311.742794036865,-79
311.897634029388,-79
312.050785303116,-79
312.207543849945,-79
312.359706163406,-79
312.515832662582,-79
312.707051753998,-79
312.82595205307,-79
312.929067373276,-84
313.082367420197,-84
313.240478754044,-84
313.391763687134,-84
313.547690868378,-84
313.703461170197,-84
313.867351531982,-84
314.018081188202,-84
314.116281986237,-77
314.266309499741,-77
314.429312705994,-77
314.606547117233,-77
314.746682405472,-77
314.891627073288,-77
315.078992843628,-77
315.191060304642,-77
315.323214530945,-85
315.447417497635,-85
315.601022720337,-85
315.758812904358,-85
315.909233808517,-85
316.065017461777,-85
316.219553947449,-85
316.372898817062,-85
316.504526376724,-85
316.632509946823,-85
316.8085064888,-85
316.941644430161,-85
317.091995000839,-85
317.252556085587,-85
317.40283203125,-85
317.560127735138,-85
317.718332529068,-85
317.817333459854,-84
318.039056062698,-84
318.162662267685,-84
318.276592493057,-84
318.432441234589,-84
318.584323883057,-84
318.739662885666,-84
318.893892288208,-84
319.047238588333,-84
319.200628519058,-84
319.356688022614,-84
319.508028507233,-84
319.611522197723,-76
319.76701593399,-76
319.934234857559,-76
320.074241638184,-76
320.228055715561,-76
320.332537412643,-85
320.483920097351,-85
320.639520168304,-85
320.853682756424,-85
320.948648929596,-85
321.10155081749,-85
321.292279720306,-85
321.410372018814,-85
321.564127445221,-85
321.735369920731,-85
321.924404621124,-85
322.082341909409,-85
322.233659744263,-85
322.389531373978,-85
322.544131278992,-85
322.647206068039,-77
322.748248815536,-72
322.903868198395,-72
323.11168384552,-72
323.214044094086,-72
323.367828607559,-72
323.522592306137,-72
323.702426195145,-72
323.834264993668,-72
323.983726024628,-72
324.137461185455,-72
324.239663124084,-74
324.394017457962,-74
324.54816198349,-74
324.70624256134,-74
324.946528673172,-74
325.065932035446,-74
325.16258764267,-76
325.31386423111,-76
325.468324899673,-76
325.62490105629,-76
325.777042150497,-76
325.9340736866,-76
326.096552610397,-76
326.241025209427,-76
326.347351789474,-85
326.500036239624,-85
326.649289608002,-85
326.805851221085,-85
326.959686279297,-85
327.113736152649,-85
327.269273042679,-85
327.425424098969,-85
327.54644370079,-77
327.679514169693,-77
327.834903717041,-77
327.98603105545,-77
328.144178628922,-77
328.318904161453,-77
328.451681852341,-77
328.604644775391,-77
328.764986515045,-77
328.912756204605,-77
329.014889717102,-74
329.168573856354,-74
329.327557086945,-74
329.481073617935,-74
329.633126974106,-74
329.800299882889,-74
329.97306060791,-74
330.099640846252,-74
330.20267534256,-88
330.357052326202,-88
330.515824794769,-88
330.66693353653,-88
330.822842121124,-88
330.974085092545,-88
331.129798650742,-88
331.283791303635,-88
331.386494636536,-81
331.542507410049,-81
331.698941230774,-81
331.849783182144,-81
332.001758337021,-81
332.157535076141,-81
332.311896562576,-81
332.464750766754,-81
332.568799495697,-76
332.723329305649,-76
332.875513315201,-76
333.031021118164,-76
333.187045574188,-76
333.33997297287,-76
333.492837905884,-76
333.672826051712,-76
333.795518398285,-80
333.910962104797,-80
334.060262680054,-80
334.215425014496,-80
334.422695398331,-80
334.525836467743,-80
334.679678201675,-80
334.833859920502,-80
334.987542152405,-80
335.143047809601,-80
335.305444478989,-80
335.453294038773,-80
335.645253181458,-80
335.764821052551,-80
335.913775205612,-80
336.069622278214,-80
336.214411973953,-80
336.274902820587,-91
336.450500488281,-91
336.614217758179,-91
336.738483667374,-91
336.890122413635,-91
337.043980836868,-91
337.202087163925,-91
337.404942274094,-91
337.543164730072,-89
337.714509010315,-89
337.90778875351,-89
338.024134635925,-89
338.281335353851,-89
338.368270397186,-89
338.487012386322,-89
338.640917539597,-89
338.799039840698,-89
338.946002960205,-89
339.113031625748,-89
339.255698919296,-89
339.408763170242,-89
339.563383340836,-89
339.722935438156,-89
339.872364759445,-89
339.942348957062,-95
340.132359981537,-95
340.285067558289,-95
340.439157962799,-95
340.593164682388,-95
340.746957063675,-95
340.906219005585,-95
341.066595554352,-95
341.222127437592,-84
341.311693906784,-84
341.501066684723,-84
341.618166923523,-84
341.770997524261,-84
341.929282426834,-84
342.107087373734,-84
342.233309745789,-84
342.438207387924,-84
342.593174695969,-84
342.775490522385,-84
342.906324625015,-84
343.05667257309,-84
343.214575767517,-84
343.365834474564,-84
343.494294881821,-86
343.599170684814,-83
343.721629619598,-83
343.876807928085,-83
344.030401468277,-83
344.186228275299,-83
344.339494943619,-83
344.526419878006,-83
344.702572584152,-83
344.786118030548,-86
344.918287754059,-86
345.057870149612,-86
345.31730890274,-86
345.523075819016,-86
345.525372505188,-86
345.721331119537,-86
345.873719930649,-86
345.982933044434,-83
346.357631444931,-83
346.357704162598,-83
346.431849718094,-83
346.553542137146,-83
346.744658946991,-83
346.941830873489,-83
347.010718107224,-83
347.167838811874,-83
347.332499504089,-82
347.534687757492,-82
347.573816776276,-82
347.728242635727,-82
347.923707962036,-82
348.209677934647,-82
348.213778495789,-82
348.403929948807,-82
348.594863414764,-82
348.655380964279,-82
348.812348604202,-82
349.060219526291,-82
349.189202308655,-82
349.272108078003,-82
349.42563700676,-82
349.631837844849,-85
349.734941244125,-85
349.836371898651,-84
349.995444536209,-84
350.147794485092,-84
350.30114030838,-84
350.491706132889,-84
350.608795642853,-84
350.761856079102,-84
350.915415287018,-84
351.019316673279,-85
351.173075199127,-85
351.329330921173,-85
351.490104436874,-85
351.676974058151,-85
351.812436819077,-85
351.943711519241,-85
352.11731171608,-85
352.251979589462,-85
352.453788280487,-85
352.562551259995,-85
352.766508817673,-85
352.923794746399,-85
353.071617841721,-85
353.339082717896,-85
353.343545198441,-83
353.431155443192,-86
353.659832715988,-86
353.7381503582,-86
353.974391937256,-86
354.049104213715,-86
354.238229513168,-86
354.390684127808,-86
354.563179969788,-86
354.612252235413,-84
354.870095014572,-84
354.922421693802,-84
355.18217253685,-84
355.280998706818,-84
355.496359586716,-84
355.591540336609,-84
355.809043169022,-84
355.90108704567,-84
356.118142366409,-84
356.209955215454,-84
356.429736852646,-86
356.466565608978,-86
356.742136240005,-86
356.774319648743,-86
356.928327322006,-86
357.082292318344,-86
357.236220836639,-86
357.39236831665,-86
357.54426407814,-86
357.699596881866,-86
357.990461826324,-86
358.05965924263,-86
358.303353786469,-85
358.30880522728,-86
358.422149658203,-86
358.616442918777,-86
358.73784327507,-86
358.948312997818,-86
359.054134607315,-86
359.240740060806,-86
359.343914985657,-86
359.552834033966,-86
359.654217004776,-86
359.86589717865,-86
359.966216564178,-86
360.185530424118,-86
360.28004193306,-86
360.497240304947,-86
360.580114126205,-86
360.799664258957,-87
360.837637662888,-87
360.994735002518,-87
361.14595079422,-87
361.299750566483,-87
361.486286878586,-87
361.610504865646,-87
361.763106584549,-87
361.919283628464,-87
362.019520521164,-84
362.17271733284,-84
362.328221321106,-84
362.481153726578,-84
362.677213668823,-84
362.789047241211,-84
362.943633794785,-84
363.09885764122,-84
363.199684619904,-86
363.352921962738,-86
363.505599737167,-86
363.663345336914,-86
363.816485881805,-86
363.977831602097,-86
364.128753662109,-86
364.287546157837,-86
364.392801761627,-83
364.536408424377,-83
364.689967393875,-83
364.880555152893,-83
365.045363903046,-83
365.18195271492,-83
365.306785345078,-83
365.465631008148,-83
365.580862045288,-89
365.719157457352,-89
365.9129383564,-89
366.027129173279,-89
366.178997516632,-89
366.332931995392,-89
366.487822055817,-89
366.640419244766,-89
366.796508550644,-90
366.936730861664,-90
367.051815509796,-90
367.204532623291,-90
367.358732700348,-90
367.514878034592,-90
367.676857471466,-90
367.847892522812,-90
367.978868722916,-90
368.08457493782,-83
368.241276502609,-83
368.394233465195,-83
368.54766368866,-83
368.703805208206,-83
368.857056856155,-83
369.011415958405,-83
369.167793989182,-83
369.267806768417,-90
369.420356273651,-90
369.581045389175,-90
369.729921340942,-90
369.883042573929,-90
370.071389913559,-90
370.189398288727,-90
370.342944383621,-90
370.472036123276,-87
370.608679294586,-87
370.807595491409,-87
370.982933282852,-87
371.156881809235,-87
371.267214775085,-87
371.421586751938,-87
371.575394630432,-87
371.72963809967,-87
371.882672071457,-83
371.98889708519,-83
372.141879320145,-83
372.296554088593,-83
372.451567411423,-83
372.605911254883,-83
372.758800506592,-83
372.913966178894,-83
373.015543222427,-87
373.308529376984,-87
373.425541400909,-87
373.576504468918,-87
373.730704784393,-87
373.912635803223,-87
374.039657354355,-87
374.195185184479,-87
374.299499988556,-90
374.452335119247,-90
374.605630636215,-90
374.761765956879,-90
374.914413452148,-90
375.068744659424,-90
375.224270582199,-90
375.419887542725,-90
375.533599853516,-90
375.735679388046,-90
375.861772537231,-90
376.009344339371,-90
376.148371458054,-90
376.302906990051,-90
376.458551883698,-90
376.611882448196,-90
376.766083955765,-90
376.918121814728,-90
377.078815937042,-90
377.225227355957,-90
377.416852474213,-90
377.543442726135,-90
377.689567565918,-90
377.842901945114,-90
377.998351573944,-90
378.180696487427,-90
378.327127695084,-90
378.4567527771,-90
378.613532066345,-90
378.836146116257,-90
378.933992862701,-90
378.99983716011,-86
379.032592773438,-83
379.173948764801,-83
379.329469203949,-83
379.532643318176,-83
379.636778116226,-83
379.790290117264,-83
379.945298671722,-83
380.133559703827,-83
380.232059240341,-80
380.354322195053,-80
380.512979984283,-80
380.662409305573,-80
380.816876411438,-80
380.976826667786,-80
381.125159502029,-80
381.318213224411,-80
381.44557261467,-80
381.591465711594,-80
381.691292047501,-89
381.868326187134,-89
382.0018222332,-89
382.15238070488,-89
382.305562734604,-89
382.463438272476,-89
382.620597839355,-89
382.769054174423,-89
382.871026515961,-78
383.030045986176,-78
383.181643724442,-78
383.337137937546,-78
383.592679738998,-78
383.701354026794,-78
383.851692914963,-78
384.002337694168,-78
384.108044147491,-78
384.261357307434,-78
384.414804458618,-78
384.57763004303,-78
384.723131895065,-78
384.881689548492,-78
385.029852628708,-78
385.184036970139,-78
385.298274993896,-90
385.442145109177,-90
385.599586963654,-90
385.754234313965,-90
385.906699180603,-90
386.12574672699,-90
386.215048551559,-90
386.371332406998,-90
386.471833467484,-88
386.629907608032,-88
386.782206296921,-88
386.934437036514,-88
387.089039087296,-88
387.247872591019,-88
387.400617361069,-88
387.55862903595,-88
387.693114280701,-90
387.809025764465,-90
387.964375495911,-90
388.116932153702,-90
388.273862838745,-90
388.449495792389,-90
388.580654859543,-90
388.767714738846,-90
388.836943864822,-88
388.989015102386,-88
389.142233371735,-88
389.296749353409,-88
389.450554847717,-88
389.605054140091,-88
389.796344995499,-88
389.91205739975,-88
390.060474395752,-78
390.168018579483,-78
390.321903944016,-78
390.474052906036,-78
390.628678560257,-78
390.782203435898,-78
390.936328172684,-78
391.089292526245,-78
391.251026630402,-83
391.347422361374,-83
391.551693201065,-83
391.707212209702,-83
391.963743686676,-83
392.016571998596,-83
392.294334173203,-83
392.329883813858,-83
392.481078386307,-83
392.737467050552,-83
392.789853572845,-83
393.060208559036,-83
393.099686861038,-83
393.254626989365,-83
393.509423494339,-83
393.561866521835,-83
393.745037317276,-88
393.838335752487,-81
393.921769142151,-81
394.163700580597,-81
394.230934619904,-81
394.493944644928,-81
394.547941684723,-81
394.820424556732,-81
394.847587347031,-81
395.001423358917,-81
395.14949631691,-99
395.258466482162,-99
395.479640722275,-99
395.566196680069,-99
395.802614212036,-99
395.874384641647,-99
396.15832233429,-99
396.187797546387,-99
396.287019968033,-97
396.491000652313,-97
396.895032167435,-97
396.897130966187,-97
396.953088998795,-97
397.220772027969,-97
397.260236263275,-97
397.414120435715,-97
397.667805194855,-83
397.674797296524,-83
397.827102661133,-83
397.993180274963,-83
398.137890100479,-83
398.439871311188,-83
398.446042537689,-83
398.629943132401,-83
398.764530897141,-79
398.856480360031,-79
399.086539030075,-79
399.163547754288,-79
399.320232391357,-79
399.474466085434,-79
399.62673830986,-79
399.777838468552,-79
399.88419342041,-84
400.040487289429,-84
400.191138267517,-84
400.346273899078,-84
400.504760742188,-84
400.653527259827,-84
400.81817984581,-84
400.961837530136,-84
401.067060470581,-84
401.218631982803,-84
401.371162414551,-84
401.579241275787,-84
401.772581338882,-84
401.885676860809,-84
402.039516687393,-84
402.259029388428,-84
402.304376602173,-79
402.452167272568,-79
402.613780975342,-79
402.761219739914,-79
402.915174245834,-79
403.067141294479,-79
403.224584341049,-79
403.376175880432,-79
403.531641483307,-79
403.685895681381,-79
403.840516805649,-79
403.993526935577,-79
404.201050043106,-79
404.355122327805,-79
404.508769989014,-79
404.664840221405,-79
404.788527011871,-83
404.868340969086,-81
405.022419452667,-81
405.177698612213,-81
405.3313601017,-81
405.485189914703,-81
405.694442033768,-81
405.818072557449,-81
405.950543165207,-81
406.10465502739,-81
406.259336471558,-81
406.412935972214,-81
406.619770288467,-81
406.772440910339,-81
406.92561841011,-81
407.097971916199,-81
407.256242513657,-81
407.388582229614,-81
407.543861627579,-81
407.701745510101,-81
407.879790067673,-81
408.017524719238,-81
408.161827087402,-81
408.315537691116,-81
408.507422447205,-81
408.626152038574,-81
408.778829097748,-81
408.93332362175,-81
409.114265918732,-81
409.241773366928,-81
409.394418716431,-81
409.598898887634,-81
409.66067481041,-78
409.703810930252,-85
409.872484922409,-85
410.01357460022,-85
