
# Surface 0 of 1 surfaces

# Curve title: "'TikzDaten/Verteilung.dat'"
# IsoCurve 0, 42 points
# x y z type
3.6170213e+00 9.0243902e+00 -7.3399025e-04 i
3.6170213e+00 1.0170732e+01 -4.0289441e-04 i
3.6170213e+00 1.1317073e+01 -2.7685103e-03 i
3.6170213e+00 1.2463415e+01 9.7935576e-03 i
3.6170213e+00 1.3609756e+01 -4.6058786e-02 i
3.6170213e+00 1.4756098e+01 1.6187668e-01 i
3.6170213e+00 1.5902439e+01 -8.7844182e-02 i
3.6170213e+00 1.7048780e+01 1.0629656e+00 i
3.6170213e+00 1.8195122e+01 -3.6602621e-01 i
3.6170213e+00 1.9341463e+01 3.1898384e-01 i
3.6170213e+00 2.0487805e+01 -1.0182188e+00 i
3.6170213e+00 2.1634146e+01 4.7350856e+00 i
3.6170213e+00 2.2780488e+01 1.4047901e+00 i
3.6170213e+00 2.3926829e+01 -2.0984352e-01 i
3.6170213e+00 2.5073171e+01 -2.0255152e-02 i
3.6170213e+00 2.6219512e+01 1.2057699e-01 i
3.6170213e+00 2.7365854e+01 -3.9955989e-01 i
3.6170213e+00 2.8512195e+01 1.5740828e+00 i
3.6170213e+00 2.9658537e+01 9.9952820e-01 i
3.6170213e+00 3.0804878e+01 -2.2568019e-01 i
3.6170213e+00 3.1951220e+01 2.5693057e-02 i
3.6170213e+00 3.3097561e+01 -8.9437682e-02 i
3.6170213e+00 3.4243902e+01 7.7379384e-01 i
3.6170213e+00 3.5390244e+01 1.8120527e+00 i
3.6170213e+00 3.6536585e+01 -2.5076846e-01 i
3.6170213e+00 3.7682927e+01 3.6050658e-02 i
3.6170213e+00 3.8829268e+01 -6.3584772e-03 i
3.6170213e+00 3.9975610e+01 -8.3730751e-04 i
3.6170213e+00 4.1121951e+01 -9.2525268e-04 i
3.6170213e+00 4.2268293e+01 -5.1274497e-03 i
3.6170213e+00 4.3414634e+01 1.9466659e-02 i
3.6170213e+00 4.4560976e+01 -1.1831604e-01 i
3.6170213e+00 4.5707317e+01 4.1031248e-01 i
3.6170213e+00 4.6853659e+01 -9.1377874e-01 i
3.6170213e+00 4.8000000e+01 4.1074046e+01 i

# IsoCurve 45, 42 points
# x y z type
2.7446809e+00 1.0000000e+00 5.2682007e-03 i
2.7446809e+00 2.1463415e+00 6.4032446e-03 i
2.7446809e+00 3.2926829e+00 2.1627599e-03 i
2.7446809e+00 4.4390244e+00 3.0220834e-03 i
2.7446809e+00 5.5853659e+00 2.4735516e-03 i
2.7446809e+00 6.7317073e+00 2.3403131e-03 i
2.7446809e+00 7.8780488e+00 2.1695560e-03 i
2.7446809e+00 9.0243902e+00 2.0929767e-03 i
2.7446809e+00 1.0170732e+01 2.2823511e-03 i
2.7446809e+00 1.1317073e+01 1.3104312e-03 i
2.7446809e+00 1.2463415e+01 7.4232800e-03 i
2.7446809e+00 1.3609756e+01 -1.7429055e-02 i
2.7446809e+00 1.4756098e+01 5.2875002e-02 i
2.7446809e+00 1.5902439e+01 -5.4021466e-02 i
2.7446809e+00 1.7048780e+01 5.1230927e+00 i
2.7446809e+00 1.8195122e+01 -2.2144693e-01 i
2.7446809e+00 1.9341463e+01 1.2491234e-01 i
2.7446809e+00 2.0487805e+01 -1.1963183e-01 i
2.7446809e+00 2.1634146e+01 -3.7491229e-01 i
2.7446809e+00 2.2780488e+01 -1.2476985e-01 i
2.7446809e+00 2.3926829e+01 1.8991829e-03 i
2.7446809e+00 2.5073171e+01 -8.4135351e-03 i
2.7446809e+00 2.6219512e+01 2.0503104e-02 i
2.7446809e+00 2.7365854e+01 -3.5858618e-02 i
2.7446809e+00 2.8512195e+01 -1.1424860e-01 i
2.7446809e+00 2.9658537e+01 -7.3113903e-02 i
2.7446809e+00 3.0804878e+01 -1.3729944e-02 i
2.7446809e+00 3.1951220e+01 7.2340785e-03 i
2.7446809e+00 3.3097561e+01 -9.5720227e-02 i
2.7446809e+00 3.4243902e+01 1.3003840e+00 i
2.7446809e+00 3.5390244e+01 3.5400649e+00 i
2.7446809e+00 3.6536585e+01 -3.7160205e-01 i
2.7446809e+00 3.7682927e+01 5.5300244e-02 i
2.7446809e+00 3.8829268e+01 -2.0296659e-03 i
2.7446809e+00 3.9975610e+01 4.0098725e-03 i
2.7446809e+00 4.1121951e+01 4.5975009e-03 i
2.7446809e+00 4.2268293e+01 1.9429800e-03 i
2.7446809e+00 4.3414634e+01 3.0140645e-02 i
2.7446809e+00 4.4560976e+01 -1.1170854e-01 i
2.7446809e+00 4.5707317e+01 5.9155310e-01 i
2.7446809e+00 4.6853659e+01 -1.9693091e+00 i
2.7446809e+00 4.8000000e+01 3.9942317e+01 i

# IsoCurve 46, 42 points
# x y z type
1.8723404e+00 1.0000000e+00 -1.1204624e-02 i
1.8723404e+00 2.1463415e+00 -4.7713690e-03 i
1.8723404e+00 3.2926829e+00 -8.9163865e-03 i
1.8723404e+00 4.4390244e+00 -6.8482727e-03 i
1.8723404e+00 5.5853659e+00 -6.6323519e-03 i
1.8723404e+00 6.7317073e+00 -5.6554595e-03 i
1.8723404e+00 7.8780488e+00 -4.6889701e-03 i
1.8723404e+00 9.0243902e+00 -4.2726003e-03 i
1.8723404e+00 1.0170732e+01 -4.7577134e-03 i
1.8723404e+00 1.1317073e+01 -6.0513021e-03 i
1.8723404e+00 1.2463415e+01 -4.3882813e-03 i
1.8723404e+00 1.3609756e+01 -1.5144069e-02 i
1.8723404e+00 1.4756098e+01 2.2466392e-02 i
1.8723404e+00 1.5902439e+01 -1.0600396e-01 i
1.8723404e+00 1.7048780e+01 -3.5397045e-01 i
1.8723404e+00 1.8195122e+01 -1.2588197e-01 i
1.8723404e+00 1.9341463e+01 2.7318579e-02 i
1.8723404e+00 2.0487805e+01 2.9454244e-03 i
1.8723404e+00 2.1634146e+01 9.6734340e-03 i
1.8723404e+00 2.2780488e+01 1.3812402e-03 i
1.8723404e+00 2.3926829e+01 -2.5928167e-03 i
1.8723404e+00 2.5073171e+01 -5.2585280e-03 i
1.8723404e+00 2.6219512e+01 -2.0111310e-03 i
1.8723404e+00 2.7365854e+01 -5.4398765e-04 i
1.8723404e+00 2.8512195e+01 -5.2508184e-03 i
1.8723404e+00 2.9658537e+01 -6.8608210e-03 i
1.8723404e+00 3.0804878e+01 -1.6286279e-03 i
1.8723404e+00 3.1951220e+01 -8.0990561e-03 i
1.8723404e+00 3.3097561e+01 -2.6328902e-02 i
1.8723404e+00 3.4243902e+01 -3.7945731e-02 i
1.8723404e+00 3.5390244e+01 -1.1100238e-01 i
1.8723404e+00 3.6536585e+01 -1.1654855e-01 i
1.8723404e+00 3.7682927e+01 1.2482379e-02 i
1.8723404e+00 3.8829268e+01 -1.0910932e-02 i
1.8723404e+00 3.9975610e+01 -7.2491488e-03 i
1.8723404e+00 4.1121951e+01 -8.7269653e-03 i
1.8723404e+00 4.2268293e+01 -1.5183512e-02 i
1.8723404e+00 4.3414634e+01 -3.6961890e-03 i
1.8723404e+00 4.4560976e+01 -1.0543089e-01 i
1.8723404e+00 4.5707317e+01 2.3342662e-01 i
1.8723404e+00 4.6853659e+01 -7.6130307e-01 i
1.8723404e+00 4.8000000e+01 4.2605432e+00 i

# IsoCurve 47, 42 points
# x y z type
1.0000000e+00 1.0000000e+00 -4.4882567e-08 i
1.0000000e+00 2.1463415e+00 6.3151371e-03 i
1.0000000e+00 3.2926829e+00 2.6441416e-05 i
1.0000000e+00 4.4390244e+00 2.1260590e-03 i
1.0000000e+00 5.5853659e+00 1.6986745e-03 i
1.0000000e+00 6.7317073e+00 1.2084909e-03 i
1.0000000e+00 7.8780488e+00 4.3296345e-04 i
1.0000000e+00 9.0243902e+00 3.1680334e-05 i
1.0000000e+00 1.0170732e+01 7.0346826e-04 i
1.0000000e+00 1.1317073e+01 1.2680758e-03 i
1.0000000e+00 1.2463415e+01 2.5077735e-03 i
1.0000000e+00 1.3609756e+01 -2.9465947e-04 i
1.0000000e+00 1.4756098e+01 5.3239321e-03 i
1.0000000e+00 1.5902439e+01 4.7705173e-03 i
1.0000000e+00 1.7048780e+01 -3.2980429e-03 i
1.0000000e+00 1.8195122e+01 6.5785773e-03 i
1.0000000e+00 1.9341463e+01 5.8279893e-03 i
1.0000000e+00 2.0487805e+01 2.0454160e-05 i
1.0000000e+00 2.1634146e+01 1.0522517e-02 i
1.0000000e+00 2.2780488e+01 5.6623055e-03 i
1.0000000e+00 2.3926829e+01 2.8466482e-04 i
1.0000000e+00 2.5073171e+01 2.1744007e-04 i
1.0000000e+00 2.6219512e+01 7.7187865e-04 i
1.0000000e+00 2.7365854e+01 1.5139065e-03 i
1.0000000e+00 2.8512195e+01 4.9484210e-03 i
1.0000000e+00 2.9658537e+01 3.8041343e-03 i
1.0000000e+00 3.0804878e+01 1.4900281e-03 i
1.0000000e+00 3.1951220e+01 -4.5056596e-04 i
1.0000000e+00 3.3097561e+01 9.4835462e-04 i
1.0000000e+00 3.4243902e+01 -2.4153726e-02 i
1.0000000e+00 3.5390244e+01 -3.9062024e-02 i
1.0000000e+00 3.6536585e+01 7.3896636e-03 i
1.0000000e+00 3.7682927e+01 6.4104540e-03 i
1.0000000e+00 3.8829268e+01 1.6443110e-04 i
1.0000000e+00 3.9975610e+01 8.2942741e-05 i
1.0000000e+00 4.1121951e+01 8.7879387e-04 i
1.0000000e+00 4.2268293e+01 1.0388366e-03 i
1.0000000e+00 4.3414634e+01 1.0875292e-02 i
1.0000000e+00 4.4560976e+01 -2.9577291e-02 i
1.0000000e+00 4.5707317e+01 1.3900225e-01 i
1.0000000e+00 4.6853659e+01 -4.5721990e-01 i
1.0000000e+00 4.8000000e+01 1.2000000e+01 i

